marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	42824481	R2BMWSBZEULD0Z	0812969553	884867374	Present Value: A Novel	Books	3	2	2	N	N	present value	I purchased this book because I thought it would be in the same satirical vein as Tom Wolfe, however it isn't. It is a relevant story about white collar crime,with an interesting twist to it at the end of the book. This twist also happens to be a 'present value'. I enjoyed the book, especially when I got to the end and the story suddenly came together.The middle got a little bogged down trying to explain the nature of  this crime, and for one who isn't in the finacial world it can be a bit tedious, and not important to the enjoyment of the story. It is a good read by itself without understanding all the technical details  of the stock market. Honestly? I couldn't put it down.Its good food for thought for all of us who struggle with todays present values.	2005-10-13
US	29888645	R31J0S10NQLSO5	1412035651	958725430	North Missouri Mountain Biking, Hiking, And Gps Trail Guide	Books	5	0	0	N	Y	Hiking in North Missouri	A comprehensive and  excellent reference manual for anyone interested in finding hiking and biking trails in North Missouri. .	2005-10-13
US	12911151	R1MY5BHIS3SFXX	1401021611	106550185	Billy's Prayers	Books	5	0	0	N	N	billys prayers	i really enjoyed the book. once you picked it up you couldn't put it down. this book leaves you hanging on every word, you just have to find out! <br />                Jenny <br />                Linden Michigan	2005-10-13
US	12111671	R2FG27A1TFGHOQ	0743267265	663056408	Giraffes? Giraffes! (Haggis-On-Whey World of Unbelievable Brilliance)	Books	5	3	5	N	N	This book changed my life	This book is amazing.  I envy this book in every way possible, because if I were to write a book for a curious adolescent (though it is meant for all ages) I would write this book.  And gosh darnit, it is my favorite animal of all time too!  Who can resist the appeal of the giraffe.  I saw them in the wild once in Zimbabwe, and they are amazing.  Much like this book.  If you wanted to know about giraffes, why not ask HOW?	2005-10-13
US	44536551	ROGXFTMUC074I	0843954132	679787304	The Backwoods	Books	4	5	5	N	N	IT'S ABOUT TIME!	Edward Lee returns to his \\"backwoods\\" roots (CREEKERS, BIGHEAD, GHOULS) in this new one that starts out with a weird murder mystery in a hillbilly setting and then turns into an occult extravaganza full of wild sex, ,rednecks, gore (especially some really perverted ax-work) and an ending that totally took me by surprise.  Not as twisted as CREEKERS (my favorite by Lee) but deeper characters and a heavier erotic tone.  This one I couldn't put down!	2005-10-13
US	45398679	RLV7BXEX3ZOV7	1401307892	914339172	My Depression: A Picture Book	Books	3	3	11	N	N	it didn't work for me	This book is obviously written for a very specific audience; I just happen not to be a part of that audience.  If you are considering reading the book then you must be, or have been, in somewhat of a continual dark and down mood.   Based on a friend's recommendation, I read the book and not only was I still down, but a little confounded.  First, the artwork made me more depressed with its shattered edges and black and white presentation.  Secondly, the simplistic approach to conveying its message, initially I thought okay a soft opening with the heavy content later; it's later and I am still waiting. <br /> <br />Again, this book is obviously written for a very specific audience, I just happen not to be a part of that group. <br />	2005-10-13
US	27399046	R3VLU2A1P0KJON	1592287042	662656644	A Tale of Two Cities: The 2004 Yankees-Red Sox Rivalry And The War For The Pennant	Books	5	1	7	N	N	Looks Interesting	LoL.  Is that a front cover photo of A-fROD doing the illegal girlie-man move to knock the ball out of the first-baseman's glove?	2005-10-13
US	40040353	R1MGLR10RW2N9H	1555914489	243336568	Tracks of the Unseen: Meditations on Alaska Wildlife, Landscape, and Photography	Books	5	3	3	N	N	Great book for those who've been there and those who haven't	The book was thoroughly enjoyable.  Photography was excellant.  Chapters were short easy reads.  I enjoyed the insights to life in the arctic and the discussion of the people who live there with snapshots of native culture.	2005-10-13
US	30427115	R18LH1692K50GH	0393049167	332373546	The Making of a Poem: A Norton Anthology of Poetic Forms	Books	5	2	15	N	Y	great transaction	Prompt shiping and and the book was just like it was described. Thanks. Sara	2005-10-13
US	29594403	RC3W3HMPMIHO1	0892817887	980440034	Multiple Sclerosis and Having a Baby: Everything You Need to Know about Conception, Pregnancy, and Parenthood	Books	1	11	11	N	N	terrible book - offensive and inaccurate	This is the worst book I have ever read. <br /> <br />First of all, it bases its \\"findings\\" on academic studies that are out of date and contradictory.  The book gives no \\"conclusions\\" about any topic, but instead presents every piece of research done.  She includes research that was conducted before the medical community had a strong understanding of MS and research conducted even before disease modifying medications were developed.  To make matters worse, the does nothing to summarize or explain the findings in a meaningful way. <br /> <br />Furthermore, the author's tone and language is incredibly offensive.  She refers to people with multiple sclerosis as \\"disabled\\" throughout and even goes so far as to suggest that they are \\"deteriorating\\".  In her relationships section of the book she says something to the extent that people with MS might not be able to find relationships, but don't worry because there are plenty of other disabled people longing for companionship.  As if those with MS are unworthy of affection from someone without a chronic illness.  Or, my personal favorite, she claims that MS can make existing relationships hard now that one person in the relationship is deteriorating.  This kind of language is prevalent throughout the book. <br /> <br />Painfully brief excerpts from patient stories are included.  It's nice to hear whether someone experienced a relapse after giving birth, for example, but you don't know anything else about them - how long had they had MS, what form of MS they have, how soon after birth did they return to medication, what did their relapse rate look like before becoming pregnant?  Without any context, these tid-bits are useless.  And the ones about bad experiences are particularly nerve wracking. <br /> <br />Overall, this book was not in the least bit informative, and does a lot to damage spirit and hope.  I'd suggest that you save yourself the money and just have a good chat with your Neurologist and OBGYN. <br />	2005-10-13
US	33096492	R2V70BHYFDJ5RO	1592285570	702385650	Temple to the Wind: The Story of America's Greatest Naval Architect and His Masterpiece, Reliance	Books	5	2	2	N	Y	Great read!	I'm a history buff, and have not previously been a sailing buff -- BUT this book may make me one! If you're like me, you will enjoy learning more about the time period, the America's Cup races, Sir Thomas Lipton, Nathanael Herreshoff and Charlie Barr. <br /> <br />It's apparent that the author loves what he was researching/writing about because it made it a joy to read!	2005-10-13
US	29267218	R1RRG7AN2W6XTW	0766196003	629341066	The Unconscious Mind	Books	2	2	5	N	Y	This book was written over 100 yerars ago	This book was written over 100 yerars ago, therefore I feel defrauded by amazon. It is so time worn that in places it is actually funny. It covers material outdated so it is more like a history lesson on thoughts of the unconscious mind.	2005-10-13
US	12113579	R8KSCC087QZBJ	0974293008	392250002	How to Conquer Wall Street	Books	5	0	0	N	N	A totally satisfied customer...	The audio production for my copy of How to Conquer <br />Wall Street was just fine.  Prior to purchasing the <br />audiobook, I had very little exposure to investing. <br />Therefore, I was seeking a straight-forward <br />explanation of the basics of investing.  Although <br />certain parts of the audiobook is highly <br />sophisticated, the clear and simple explanations <br />enabled me to easily grasp the material. I now feel <br />comfortable making investment decisions. <br /> <br />The publisher will also provide you with a free e-book <br />that illustrates examples in the audiobook when you <br />buy the audiobook. I am definitely pleased with my <br />purchase!	2005-10-13
US	33804535	R36LFQKJTWUQT2	0590431811	517340472	Jesse Jackson: A biography	Books	5	0	1	N	N	A great book for young readers!	Patricia C. McKissack writes a book full of information and facts. She explains everything she says. You feel like you know Jesse Jackson after reading this book. Any one interested in the Civil Rights movment should read this book!	2005-10-13
US	12084732	R2WPESJB5JJ8RL	1894872088	442880311	The Natural Soapmaker: Cold Process Methods and Recipes	Books	5	18	23	N	N	Good Enough to Cause Jealous Peers	I am a Country Singer who loves to make soap the most of all crafts.  I have bought Mabel White books for the last five years and they have taught me great ideas I use every day in my hobby business. She gets ahead of the rest more and more every year, now having awesome DVD videos!  I find Mabel's books to be the most original ideas and not just a bunch of photos.  *You do not need to buy her books to leave a rude comment and I feel people selling simliar soap books lowered themselves to leaving bad reviews to promote themselves and I am reporting this to Amazon. Now I will only buy her books and make this a cause.  She has always responded to my questions, still does, and I honor the lady.  roseknightroseknight@hotmail.com if you want a real person who buys her awesome work.  PS, DVDs are just outstanding and HGTV quality.   <br />  <br />	2005-10-13
US	44727325	R6UDLQTC7N4C9	3822817341	36117419	Leonardo da Vinci: Complete Paintings and Drawings	Books	5	4	5	N	N	excelent	This is an excelent book which shoud be in any library of an art lover.	2005-10-13
US	14765309	R33E8WCTE4BQHY	1932100385	675366508	The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss and Long-term Health	Books	1	91	183	N	Y	He had a point to prove	I was very disappointed in this book.  There are quite a few chapters before he even gets to China where it becomes clear that he is anti protein.  He did 10 years of studies on how one protein, casein, affects the growth of one kind of tumor, liver cancer from aflatoxin and uses that to make all kinds of judgements about what people should or should not eat.   <br /> <br />As the Weston A. Price Foundation points out, some forms of casein, because of how they are dried, are carcinogenic.  They also pointed out a fact that Campbell ignored, that those who ate the most saturated fat were protected from cancers and diseases of degeneration.   <br /> <br />It's a good read if you want to justify being a vegan, but if you really want answers, it's a waste of money.	2005-10-13
US	51346317	R1NHS4SDMPYF7T	0312321899	637574692	My FBI: Bringing Down the Mafia, Investigating Bill Clinton, and Fighting the War on Terror	Books	1	25	97	N	N	Skip it	What an utterly biased, self-serving book.  Mr. Freeh was/is a political opportunist - nothing says that better than his own words.	2005-10-13
US	27499706	R1G70XIQNDNYO8	1893956474	467158532	Frontier Justice: Weapons of Mass Destruction and the Bushwhacking of America	Books	1	3	24	N	N	Was Ritter lying then or now?	\\"Even today, Iraq is not nearly disarmed. Based on highly credible intelligence, UNSCOM [the U.N. weapons inspectors] suspects that Iraq still has biological agents like anthrax, botulinum toxin, and clostridium perfringens in sufficient quantity to fill several dozen bombs and ballistic missile warheads, as well as the means to continue manufacturing these deadly agents. Iraq probably retains several tons of the highly toxic VX substance, as well as sarin nerve gas and mustard gas. This agent is stored in artillery shells, bombs, and ballistic missile warheads. And Iraq retains significant dual-use industrial infrastructure that can be used to rapidly reconstitute large-scale chemical weapons production.\\" -- Ex-Un Weapons Inspector Scott Ritter in 1998  <br /> <br />As you can see Ritter's story has changed 180 degrees, could it be that pedophilia indictment? This man tells 2 completly different stories, he has no credibility.	2005-10-13
US	52928885	R3DN28PGWAAVX5	1596910704	991207259	Don't Try This At Home: Culinary Catastrophes from the World's Greatest Chefs	Books	4	2	5	N	N	food for foodies	this is an interesting collection of stories giving a nice description of where and how the chefs earned their credentials and their worst case scenarios, self deprecatingly so. (...)  So decide for yourself, but for me, it was worth the price for entertainment and reinforcement that I remain safely in my home kitchen, out of the professional's way--which is a slippery slope among the best of them!  Also, it should be noted that most of these stories take place a couple of decades ago, times have changed since then, so roll with it.	2005-10-13
US	15607794	R1OUDEQYT9ULH	1413783805	978041117	Sunbeams and Cigarettes	Books	5	0	0	N	N	Reader in the Valley	This book has a depth, color and a beat that rocks on it's own. Loved the way this young author sculpts the language, Nick Ostdick effortlessly draws you into his world. It is a fast read, the pages seem to turn themselves. I will follow this writer where he leads.	2005-10-13
US	36571652	R3M112PJ5L4PB0	0743277198	86157417	Crusader's Cross: A Dave Robicheaux Novel (Dave Robicheaux Mysteries)	Books	5	1	2	N	N	Another Great Dave Robicheaux Story by James Lee Burke	One of his best mystery novels to date! A must read for all Burke fans and anyone else interested in an excellent mystery.	2005-10-13
US	12082385	R9D30BEROYYWC	1420865935	510024219	Sister, Set Yourself FREE!	Books	5	0	0	N	N	Wonderful Read	I really loved this book and I think all women should read it.  This book covers everything on love, relationships, being cheated on, and self-respect.  This is a good book for women of all races, backgrounds and religions.  Read it and I guarantee that you will enjoy it too.  I look forward to the next book that she will come out with!	2005-10-13
US	52161778	R3M3OM116MJ1K0	0451201558	339633632	Cold Case (Alan Gregory)	Books	2	1	2	N	N	Overly too long	This book has too many pages that doesn't say anything at all. Each chapter has an introduction of how is the weather that is just boring. And at the end why the bad guys just confessed their felonies?<br /><br />When you know who was the bad guy and why you'll drop the book of this nonsense story. Definitely are much better books than this one because this one is not even a thriller, is a waste of time.	2005-10-13
US	52656905	R3IPBXFPTU4GPQ	0742522563	812354206	Vaclav Havel: Civic Responsibility in the Postmodern Age (20th Century Political Thinkers)	Books	2	8	13	N	N	Havel Without Zappa	What happens when you strip away all that was counter-cultural and leftish about  Vaclav Havel's political and dramatic writings? As this book demonstrates, you get a version of Havel that neo-cons have been peddling since President Bush the 1st and Francis Fukuyama: a Vaclav Havel who appears to be a quirky surrogate for American conservative thought.  True, Havel drifted into this mold during his presidency years of the 1990s. But the \\"dissident\\" Havel of the 70s and 80s was no Leo Strauss. And the attempt to squeeze him into this framework, as this book does, is pretty unsatisfying. The Anglophone world still needs an introductory book on Havel - such as Pontuso's attempts to be - that strives for real, academic distance on the subject.	2005-10-13
US	12082394	R15SL4DZU5EN2G	0201484021	328039694	How Children Fail (Classics in Child Development)	Books	2	4	29	N	N	How Children Fail	Our opinion about John Holt's book is very two sided because he talked mostly about what he observed in his own way about students. John Holt was very pointless on many occasions about what he was writing about in How Children Fail. Why couldn't he write something positive about children on why they fail? Some children have different learning styles and that's why some fail. The book in our opinion needed to have a different topic and have some other meanings to it because he never talked about what type of things that children can do to make them stop failing and what type of teachings that they can get.	2005-10-13
US	46865021	RWFAYY59NPK0Q	1592331823	366221935	Makeup Makeovers: Expert Secrets for Stunning Transformations	Books	4	36	39	N	N	Great Info! Detailed Instructions! Beautiful Photos!	This is a great book! I believe makeup should be fun, and enhance your natural beauty.  It should be something nice that you do for yourself, like reading a good book in a candle lit bubble bath, taking care of your skin on a daily basis, or buying yourself fresh flowers. It should be an extension of who you are, not make you into another person; makeup should perk you up, not make you up.  Robert Jones has taken the mystery out of makeup, and made it simple and accessible for everyone.  This book includes fabulous pictures of REAL women of all ages and ethinic backgrounds (only a few of whom are professional models) in before-and-after makeup transformations.  It also includes a glossery of cosmetic terms; an awesome section on product knowledge that covers foudation, concealer, powder, eyebrow, eyeshadow, mascara, eyliner, and lipstick; a great section on cosmetic tools; an absolutely wonderful section on chosing the right foundations and colors for YOU; and detailed instructions on how to apply everything!  I'd say this book focuses on preparing the skin, applying foundations, and transforming eyes (including brows). There is lots of useful, detailed information on applying makeup for your face shape, and eye shape.  I only gave this book 4 stars (but would have given it more like 4.5 stars if I could) because I was disappointed that it did not go into more detail about the lip colors used on the ladies.  Overall I am very pleased.  I find this book to be very helpful guide for personal use. As a MK consultant I find this book extremely useful in helpng my clients.<br /><br />From the back of the book:<br /><br />  \\"International makeup artist Robert Jones shows you how to be beautiful- without plastic surgery, painful and expensive procedures, or dangerous injections!  Look inside to see dozens of amazing before-and-after transformations- using nothing more elaborate than makeup!  In minutes anyone can make facial flaws unnoticeable with Robert's insider secrets.<br /><br />-Make any face shape apear to be a perfect oval<br /><br />-Make small, deep-set, hooded, or too-close eyes look big and beautiful.<br /><br />-Conceal skin flaws and uneven skin tone perfectly.<br /><br />-Choose the perfect makeup colors for your skin, lips and eyes.<br /><br />-The single most important trick in any woman's arsenal.<br /><br />-Why women invariably choose the wrong colors to make skin look fresh and young and what you should choose instead.<br /><br />-And thousands more!	2005-10-13
US	49046623	R2UWXPWOOBCP2M	0312873077	542033688	Knife of Dreams (The Wheel of Time, Book 11)	Books	3	35	49	N	N	Relativity in writing	I have read the good, the bad, and the ugly reviews of this book.  The good/excellent ones don't say a lot of useful stuff, the bad ignore the feat he is attempting by writing 13 books, and the ugly sound like idiots.   <br /> <br />I will admit, I have bashed the hell out of Jordan quite a bit in my reviews due to his last several horrible books.  In fact, he almost single-handedly turned me off of fantasy as book genre.  <br /> <br />Despite his last few failures, this book actually does alright in moving plot forward granted a bit slowly.  It sucks he ignores Rand, but frankly Rand is a bit annoying to me anyway, so the focus on Matt was a welcome change.  His writing had a bit more action than his last few flops. <br /> <br />However, in the grand world of writing, just because his last book was significantly better than his last few books, it doesn't warrant a five star rating.  If I eat a bowl of doodoo for three weeks, and then I am offered Mcdonalds, it doesn't make Mcdonalds a five start meal because of what I was eating before.  There is my point about relativity in this book. <br /> <br />I guess my conclusion in this book is, it is definitely an improvement but keep in mind what his last few books were like.  Finally,  I have to ask how the hell Jordan plans to wrap all these loose strands of plot into a conclusion.  If he succeeds in this feat even decently, that will make this series a feat in itself regardless of a few bad books.	2005-10-13
US	52906211	R1TTM284MFNMK9	0809326302	363050666	Remembering Japanese Baseball: An Oral History of the Game (Writing Baseball)	Books	5	2	3	N	N	Both entertaining and educational.  Very well done.	\\"As a longtime fan of Japanese baseball, I eagerly anticipated the arrival of Rob Fitts's new book and was not disappointed.  The accounts of these great and often colorful players are fascinating to read.  The fact that the accounts are presented in the player's own words add tremendously to the book's validity and substance. Though any reader will appreciate the breadth and depth of this book, those of us who are particularly interested in the subject are very grateful for this contribution that expands on a chapter of baseball of which too little has been written.  Well planned and well executed.\\"  <br />	2005-10-13
US	16438507	RAPC9LKY9RH2G	0321143183	50179120	Developmental Mathematics (6th Edition)	Books	5	13	13	N	N	Excellent book	I used this book for several math courses at DeVry Online. I am dyscalculic and this book helped me immensely	2005-10-13
US	32991141	R3MI35YPXCSL5P	039480077X	318670054	Horton Hatches the Egg	Books	3	5	24	N	N	I'd forgotten how violent classic Seuss was	I still love this book, but I won't read it to my nearly-three-year-old daughter yet. I'd forgotten how violent classic Seuss was.  <br /> <br />There are extended references to guns and pictures of hunters pointing a gun at Horton.  <br /> <br />I'm not ready to destroy this part of her innocence just yet. I'm disappointed bacause as soon as the book arrived, I picked it up and started reading it. I had to improvise quickly to get through the \\"hunter\\" portion of the book. We have put this one away for now. We will re-introduce it in a year or two.	2005-10-13
US	52969192	R24B05FJKEAEYJ	044023719X	786214688	The Triumph of Katie Byrne	Books	1	2	2	N	N	Worst Dialogue I've Ever Read!	This dialogue was PAINFUL to read.  My 9 year-old Goddaughter can write better dialogue in her stories that this stuff!  Luckily, I only paid 75 cents for the book at a clearance book sale.  Save your money.  Turns out this book wasn't even worth the 75 cents I paid for it!	2005-10-13
US	13109169	R35P32KWDFC4JG	0689876467	517916801	The Hookup Handbook: A Single Girl's Guide to Living It Up	Books	1	9	16	N	N	Horrible!!!  Don't waste your money!!!	I read the first few chapters and had to stop!  This book is absolutely ridiculous!  The authors were correct, the book is about \\"hooking up\\" literally!  The book goes into detail about all the different types of actually hooking up!!  Like we don't know this already!!!  I was thinking that the book would be more about tips on hooking up, meaning meeting someone new.....not actually defining hooking up!  Don't waste your money!!	2005-10-13
US	48194869	R3M6547OT0VI4H	0829813462	762176347	Every Day Healing: Finding Extraordinary Moments in Ordinary Times	Books	5	1	1	N	N	highly recommend this gem of a book	<br />For those of us (or maybe it's just me)with the occasional 'who am I where am I going' mantra; who slog to work, deal with everyday stuff, look for silver linings, and begin to think that bad luck is better than no luck at all--here's a little gem that not only points out there could be good luck right there all along-- in taking notice--just in taking notice of some of the people and things around you who are connected in some way to the great things on earth. The great things that I forgot to look at, listen to and notice. <br /> <br />Like Louis Armstrong said --'what a wonderful world'.  I just need reminders once and awhile and this book is a gentle reminder.  A slim book with a great heart of gold.	2005-10-13
US	20618740	R3ELD9SYKKLHEA	0849956757	673709670	God's Promises for Singles	Books	2	3	3	N	N	Not what I expected	I suppose I should have researched the content before buying this one. I was expecting more of a devotional book, but instead it's simply \\"God's Promises\\" re-marketed for single adults. <br /> If that's what you need, GREAT! I just wish I had researched it more. <br /> <br />	2005-10-13
US	40195625	R22OR4VN556YRZ	9583004022	4300731	Juguetes de Palabras (Spanish Edition)	Books	5	0	0	N	Y	Toys made of words	I bought \\"Juguetes de palabras\\" (Toys of Words) for a friend who had had it and lost it, a great loss--he said--because it was his favorite reading material for his daughters. And it is really a wonderful book for Spanish speaking children (and sometimes their parents), or children learning Spanish, beautifully illustrated, full of very funny and poetical puns, poems and riddles made exclusivelly of playing with words. It is really very enjoyable.	2005-10-13
US	14821142	R1NMG51O75ZHVT	0415248566	396069385	Lu's Basic Toxicology: Fundamentals, Target Organs and Risk Assessment, Fourth Edition	Books	5	1	1	N	N	a good book for engineering major	Lu's basic toxicology is a very good choice when you what to learn some toxicology even though you have no sound chemisttry or biochemistry background. The authors use easy-understood words to explain the fundamentals of toxicology. After you read this book, you will have an overview of toxicological principles, such as professional terms, target organs, test methods as well as risk assesment.	2005-10-13
US	29879882	R3EQCRPHX6SZQ0	0060842423	807089514	Confessions of a Video Vixen	Books	3	5	7	N	N	confessions of a video vixen	Although the book was very entertaining the only thing i got from it was the fact that Karrine was nothing but an industry prostitute.  She made it seem like Ice-T helped her in her time of need when we all know Ice-T proclaims to be a P-I-M-P proudly.  He didn't just give her money for the sake of it.  He was making an investment and I'm sure she walked the strip for him.  It's apparent to me that Karrine left out a lot of details from her so called story(she never spoke about all the lavish trips she took around the country that should have been the highlight of her life).Her idea of traveling around the country was to Miami, New York, Arizona and Los Angelos and she mainly spoke of only the people who mis-treated her along the way & for those who didn't she never told about her trysts with them.  I mean really people no movie director is going to put you up in a movie with stars of the likes Larenz Tate & Vin Diesel without even reading for the part or prior acting experience.  And why is it Chuck always had the hookup for her.........Hmmm i believe she did him to.  Karrine is responsible for Karrine using her mother as a scapegoat for the things that happened to her in her life.I have no sympathy.  Karrine was penniless & broke what other way to dig herself out of the gutter and write a tell all book and fabricate some of her experiences.  Don't women usually try to do better then what their mom did regardless.  Since writing this book do you honestly think or believe Karrine has changed for the better.  Nah of course not she just moved on to the next best thing Bill Maher no one in the industry (hip-hop anyway) is going to want to touch her since this book so she doesn't really have a choice.  If anything I feel more for her son. And hopefully this time around she will manage her money wisely.	2005-10-13
US	22607881	R3OWGFWUNCOQ57	1561587524	582412352	Good House Cheap House: Adventures in Creating an Extraordinary Home at an Everyday Price	Books	5	19	19	N	N	Good House Cheap House Great Book	This is a lovely book both in its content and its presentation.  Each of the homes selected has unique, intriguing features, about which Obolensky writes with flair and enthusiasm.  The writing style is uniformly crisp and elegant; and the content moves at a lively pace between different interesting details in different houses.  The photographs are gorgeous, showing a variety of perspectives in beautiful light.  The presentation and organization (choices of colors for borders, varying the shapes of photos, written inserts) are also visually pleasing and inviting.  It is a great coffee table book, but it is not just a \\"picture book\\".  It provides useful information, in that it provides examples of inexpensive, creative ways to improve our own living spaces  - useful, especially, to those of us who are not so creative ourselves.  The optimistic message is that almost any house can be made \\"good\\".	2005-10-13
US	49914986	R1I678QFSL0G9O	0811824659	956666045	Roberto, The Insect Architect	Books	5	2	2	N	Y	Great first book for baby architect	I found out about this book from a fellow architect who was looking for architecture related children's books for her children. I enjoyed it so much that I purchased it for another architect friend's baby shower and will continue to purchase it for other architect friends in the future, as well as for my own children when the time comes. The story is very cute, the names are clever and the illustrations are fun. The perfect book for a future architect.	2005-10-13
US	51267036	R3QOKMV7U4HU4O	0971727937	371553693	Maui Revealed: The Ultimate Guidebook	Books	5	3	4	N	Y	Must-have for a Maui visit	I can only add my rave reviews for this book as being very accurate and helpful for finding the best ways to make good use of your time and money on the island. I also used \\"Hawaii Revealed\\" on a visit to the big island with similar results. In many other places you are taking a chance on the reliability and accuracy of reviews of activities, reviews, directions, etc. but I find this book is right on. Since it's written from experience, I've found you can rely on the descriptions without question. The vendors for activities were exactly as described. The ways to beaches were exactly as described. The restaurants were exactly as described. While it's not all-inclusive (it's pretty hard to stay at every possible condo), the authors provide enough choices that they have personally explored that you will have plenty of choices too.<br /><br />A reminder to the reviewer who calls us tourists \\"maggots\\" - we are providing your economy and supporting the peoples of the state in so many ways. The book makes many, many references to the need to respect private property, and for respecting the ecosystem as well. It's up to the visitor to do this, really - I've always felt a strong sense of \\"visiting\\" in Hawaii, the spirit of the Hawaiian place and peoples is very strong to me and I feel like I am privileged to share some time with the sights and features. I urge other visitors to similarly respect the traditions and ecosystem when you visit. Hopefully during your visit you won't run into many kama`ainas so possessive of their \\"private\\" paradise - we found everyone to be friendly and welcoming, born there or not.	2005-10-13
US	39532527	R3JV7XK3DS4FKL	0670033847	72218650	The Singularity Is Near: When Humans Transcend Biology	Books	3	293	328	N	Y	Brave New World	To say that Mr. Kurzweil is a bit of an optimist is like  saying Shaq is a bit on the tall side.  Mr K is positively bubbling with enthusiasim.  Had it not been taken by Joe Namath a suitable title might have been \\"The Future's So Bright I Just Gotta Wear Shades\\".  But therein lies the problem.  Mr K comes across more like a passionate evangelical than a reasoned scientist.  Whenever someone is absolutley convinced about the rightness of his assumptions I become skeptical. <br /> <br />     If you're reading this you know the premise of the book.  Mr. K maintains that the pace of technological change (and by technology he means the really cool technologies, like infotech, biotech, and nanotech) is not simply increasing, but increasing exponentially, so fast that we will soon reach a point where man and machine have become one, and are brains are a million (or maybe a billion) times more powerful.  When this happens everything we know will have changed forever. <br /> <br />     Moreover, this is not someting that will happen at some vague time in the far future.  It's just around the corner.  Mr. K even gives us a date: 2045. <br /> <br />     While reading the book I kept thinking, What if Mr. K had written this in the mid 1950's?  Certainly he'd have backup for his basic premise--the changes that occured in the first half of the 20th century were indeed tremendous.  Take aviation, a hot technology in those days.  Mr. K would no doubt have observed that we went from Kitty Hawk to the Boeing 707 in just 50 years.  Projecting ahead, Mr. K would have concluded that the second half of the century would see an even greater rate of advancement, so that by now we'd all have our own personal flying devices, zipping off to Europe in just minutes. <br /> <br />    But that hasn't happened.  Certainly there has been signigicant progress in aviation in the last 50 years, but not like the 50 years before that.  In some says it's worse.  I suspect that since 9/11 the time it takes to fly from Los Angeles to San Francisco (from the time you get to one airport to the time you leave the other) may be longer now than it was in the 1950's. <br /> <br />    Why has this happened?  A lot of this has to do with social conditions, not technological ones.  Supersonic trasport never got off the ground (so to speak) in part because people didn't want the sonic booms near populated areas.  These same social factors may well put the brakes on a lot of what Mr. K predicts. <br /> <br />     It's not that Mr. K's book isn't based on hard science.  It's positively larded with science, so much so that my eyes tended to glaze over many times.  It's just that he doesn't seem very critical.  While he does acknowledge the existence of contrary opinion, he quickly (albeit politely) dismisses any cautionary thoughts.  Those who disagree with his beliefs are clearly stuck-in-the-mud, nay-saying Luddites. <br /> <br />    Mr K is obviously a brilliant, well-informed scientist.  I don't have enough knowledge to judge the accuracy of his facts, except in a few situations.  When that does occur, though, I become unimpressed.  For example, he spends a few pages talking about the increases that have occured in life expectancy, and uses this to project further increases to 150 years and then to 500 years.  But he fails to distinguish between life exoectancy and life span.  The former has indeed increased, but the latter has not.  I am certain Mr. K knows the difference.  His failure to make the distinction is misleading and disingenuous.  It makes me wonder about the veracity of the rest of the book. <br /> <br />     As to the book itself, it's far too long.  He repeats his points so much it seems as though he thinks that by mere repetition the reader will become more convinced that he's right.  And some parts of the book are simply annoying, like the smug pseudo-conversations among past, present, and future personages that appear throughout the work. <br /> <br />To his credit, though, his optimisim about the future is refreshing, and certainly an antidote to the dystopian views typical in literature and Hollywood (Brave New World, 1984, Blade Runner, Mad Max, The Terminator, Waterworld, etc.). <br /> <br />     The bottom line here is that Mr. K. doesn't seem to remember that virtually all predictions about the future are wrong, since the predictions are simply extrapolations of current trends.  The future is never what we think it will be, and Mr. K is no exception. <br /> <br />     Then again, he could be right.  If so, I just hope I can live long enough to enjoy the sigularity, so I can have my body filled with nanobots and my brain uploaded to (as he would say) a suitable substrate.  Maybe being a cyborg won't be so bad. <br /> <br /> <br /> <br /> <br /> <br /> <br />     <br />	2005-10-13
US	51408606	R1OZFYTSD2MD0Z	140004314X	40124125	The Year of Magical Thinking	Books	5	17	19	N	Y	Written from the heart..	I cannot imagine what it must be to have lost both your husband (and all he was to you during your 45 years with him) and your daughter.  I hope that the strength you have shown in writing this book will continue to sustain you and make your life meaningful.  I read your book through quickly, as your thoughts and reactions were so much like mine, and seemed a validation that what I was feeling was okay and natural.  I lost my 44 year-old son in August, after taking care of him for three months (he was diagnosed with an inoperable, stage 4 brain tumor in April, and we tried everything to save him.)  I understand the vortex of memories, appearing from nowhere, bringing you to your knees.  I discovered that the reason I couldn't sleep was that I was still half-awake listening for my son to get up during the night, as he did so often.  Closing my bedroom door has helped.  We spent so much time in the car driving to labs, the ER, doctor appointments - always with the radio playing the music he loved -and now the only thing I can stand is songs sung in Spanish - because lyrics that you can't understand can't hurt you.  So, yes, the book and the way it was written was, for me, an opportuunity to talk intimately with someone who knew how I was feeling.  It grates on me to read reviews of the quality of the writing.  This writing was from the heart, and it spoke to mine.	2005-10-13
